# panacus histgrowth ecoli2146.pan.explode.0.og.crush.og.2013.gfa -c bp -q 0,1,0.5,0.1 -t 28
panacus	growth	growth	growth	growth
count	bp	bp	bp	bp
coverage	1	1	1	1
quorum	0	1	0.5	0.1
1528	68803966	93728	4186612	7025683
1529	68826678	93450	4185715	7027104
1530	68849384	93172	4186609	7028526
1531	68872084	92895	4185713	7015726
1532	68894778	92619	4186606	7017139
1533	68917465	92342	4185711	7018552
1534	68940146	92066	4186604	7019964
1535	68962821	91791	4185710	7021377
1536	68985490	91516	4186601	7022790
1537	69008152	91242	4185708	7024203
1538	69030808	90968	4186598	7025616
1539	69053458	90694	4185706	7027029
1540	69076102	90421	4186595	7028442
1541	69098739	90148	4185704	7015718
1542	69121370	89876	4186592	7017122
1543	69143995	89604	4185702	7018527
1544	69166614	89332	4186589	7019931
1545	69189226	89061	4185700	7021336
1546	69211833	88791	4186586	7022741
1547	69234433	88521	4185698	7024145
1548	69257027	88251	4186583	7025550
1549	69279615	87982	4185696	7026955
1550	69302196	87713	4186581	7028359
1551	69324772	87444	4185695	7015709
1552	69347341	87176	4186578	7017106
1553	69369904	86909	4185693	7018502
1554	69392461	86642	4186575	7019898
1555	69415012	86375	4185691	7021295
1556	69437556	86109	4186572	7022691
1557	69460095	85843	4185689	7024088
1558	69482627	85577	4186569	7025484
1559	69505154	85312	4185687	7026881
1560	69527674	85048	4186566	7028277
1561	69550188	84784	4185685	7015701
1562	69572696	84520	4186563	7017089
1563	69595198	84256	4185683	7018477
1564	69617693	83994	4186560	7019866
1565	69640183	83731	4185680	7021254
1566	69662667	83469	4186557	7022643
1567	69685144	83207	4185678	7024031
1568	69707615	82946	4186554	7025420
1569	69730081	82685	4185676	7026808
1570	69752540	82425	4186550	7028197
1571	69774993	82165	4185674	7015693
1572	69797441	81905	4186547	7017073
1573	69819882	81646	4185672	7018453
1574	69842317	81388	4186544	7019834
1575	69864746	81129	4185670	7021215
1576	69887169	80871	4186541	7022595
1577	69909586	80614	4185668	7023976
1578	69931997	80357	4186538	7025356
1579	69954402	80100	4185665	7026737
1580	69976801	79844	4186535	7028118
1581	69999194	79588	4185663	7015685
1582	70021581	79333	4186532	7017057
1583	70043962	79078	4185661	7018430
1584	70066337	78823	4186528	7019803
1585	70088706	78569	4185659	7021175
1586	70111069	78315	4186525	7022548
1587	70133426	78062	4185656	7023921
1588	70155777	77809	4186522	7025294
1589	70178122	77556	4185654	7026667
1590	70200462	77304	4186519	7028039
1591	70222795	77052	4185652	7015677
1592	70245122	76801	4186515	7017042
1593	70267444	76550	4185649	7018407
1594	70289759	76299	4186512	7019772
1595	70312069	76049	4185647	7021137
1596	70334372	75800	4186509	7022502
1597	70356670	75550	4185645	7023867
1598	70378962	75301	4186505	7025233
1599	70401248	75053	4185642	7026598
1600	70423528	74805	4186502	7027963
1601	70445802	74557	4185640	7015669
1602	70468070	74309	4186499	7017027
1603	70490332	74062	4185637	7018384
1604	70512589	73816	4186495	7019742
1605	70534839	73570	4185635	7021099
1606	70557084	73324	4186492	7022457
1607	70579323	73079	4185632	7023815
1608	70601556	72834	4186488	7025172
1609	70623783	72589	4185630	7026530
1610	70646005	72345	4186485	7027888
1611	70668220	72101	4185627	7015662
1612	70690430	71858	4186481	7017012
1613	70712634	71615	4185625	7018363
1614	70734832	71372	4186478	7019713
1615	70757024	71130	4185622	7021063
1616	70779210	70888	4186474	7022413
1617	70801391	70646	4185620	7023764
1618	70823565	70405	4186471	7025114
1619	70845734	70165	4185617	7026464
1620	70867898	69924	4186467	7027814
1621	70890055	69684	4185614	7015656
1622	70912207	69445	4186464	7016999
1623	70934352	69206	4185612	7018342
1624	70956492	68967	4186460	7019685
1625	70978627	68728	4185609	7021028
1626	71000755	68490	4186456	7022371
1627	71022878	68253	4185606	7023714
1628	71044995	68016	4186453	7025056
1629	71067106	67779	4185603	7026399
1630	71089212	67542	4186449	7027742
1631	71111312	67306	4185601	7015650
1632	71133406	67070	4186445	7016986
1633	71155494	66835	4185598	7018322
1634	71177577	66600	4186442	7019658
1635	71199654	66365	4185595	7020993
1636	71221725	66131	4186438	7022329
1637	71243790	65897	4185592	7023665
1638	71265850	65664	4186434	7025001
1639	71287904	65431	4185589	7026336
1640	71309953	65198	4186430	7027672
1641	71331995	64966	4185586	7015646
1642	71354032	64734	4186426	7016974
1643	71376064	64502	4185583	7018303
1644	71398089	64271	4186423	7019632
1645	71420109	64040	4185580	7020961
1646	71442124	63810	4186419	7022289
1647	71464132	63580	4185577	7023618
1648	71486135	63350	4186415	7024947
1649	71508133	63121	4185574	7026275
1650	71530125	62892	4186411	7027603
1651	71552111	62663	4185571	7015642
1652	71574091	62435	4186407	7016964
1653	71596066	62207	4185568	7018285
1654	71618035	61979	4186403	7019607
1655	71639999	61752	4185565	7020929
1656	71661957	61525	4186399	7022251
1657	71683909	61299	4185562	7023573
1658	71705856	61073	4186395	7024894
1659	71727798	60847	4185559	7026216
1660	71749733	60622	4186391	7027537
1661	71771663	60397	4185556	7015639
1662	71793588	60172	4186387	7016954
1663	71815507	59948	4185553	7018269
1664	71837420	59724	4186383	7019584
1665	71859328	59501	4185549	7020899
1666	71881230	59277	4186379	7022214
1667	71903126	59055	4185546	7023529
1668	71925017	58832	4186374	7024844
1669	71946903	58610	4185543	7026159
1670	71968783	58388	4186370	7027473
1671	71990657	58167	4185540	7015637
1672	72012526	57946	4186366	7016946
1673	72034390	57725	4185536	7018254
1674	72056247	57505	4186362	7019563
1675	72078100	57285	4185533	7020871
1676	72099947	57065	4186358	7022180
1677	72121788	56846	4185529	7023488
1678	72143624	56627	4186353	7024796
1679	72165454	56409	4185526	7026104
1680	72187279	56191	4186349	7027411
1681	72209098	55973	4185522	7015637
1682	72230912	55755	4186345	7016939
1683	72252720	55538	4185519	7018241
1684	72274523	55321	4186340	7019543
1685	72296320	55105	4185515	7020845
1686	72318112	54889	4186336	7022147
1687	72339899	54673	4185512	7023448
1688	72361680	54458	4186332	7024750
1689	72383455	54243	4185508	7026051
1690	72405225	54028	4186327	7027352
1691	72426990	53814	4185505	7015638
1692	72448749	53600	4186323	7016934
1693	72470503	53386	4185501	7018230
1694	72492251	53173	4186318	7019525
1695	72513994	52960	4185497	7020821
1696	72535732	52747	4186314	7022116
1697	72557464	52535	4185494	7023411
1698	72579190	52323	4186309	7024706
1699	72600912	52111	4185490	7026001
1700	72622627	51900	4186304	7027295
1701	72644338	51689	4185486	7015641
1702	72666043	51479	4186300	7016931
1703	72687742	51268	4185482	7018220
1704	72709437	51059	4186295	7019509
1705	72731126	50849	4185478	7020799
1706	72752809	50640	4186290	7022088
1707	72774487	50431	4185474	7023376
1708	72796160	50222	4186286	7024665
1709	72817827	50014	4185471	7025953
1710	72839489	49806	4186281	7027241
1711	72861146	49599	4185467	7015646
1712	72882797	49392	4186276	7016929
1713	72904443	49185	4185463	7018213
1714	72926084	48978	4186271	7019496
1715	72947719	48772	4185459	7020779
1716	72969349	48566	4186267	7022062
1717	72990974	48361	4185455	7023344
1718	73012593	48156	4186262	7024626
1719	73034207	47951	4185450	7025908
1720	73055816	47746	4186257	7027190
1721	73077419	47542	4185446	7015652
1722	73099017	47338	4186252	7016930
1723	73120610	47135	4185442	7018207
1724	73142198	46931	4186247	7019484
1725	73163780	46729	4185438	7020761
1726	73185357	46526	4186242	7022038
1727	73206928	46324	4185434	7023314
1728	73228495	46122	4186237	7024591
1729	73250056	45920	4185429	7025866
1730	73271612	45719	4186232	7027141
1731	73293162	45518	4185425	7015661
1732	73314707	45318	4186227	7016933
1733	73336247	45117	4185421	7018204
1734	73357782	44918	4186222	7019476
1735	73379312	44718	4185416	7020747
1736	73400836	44519	4186216	7022017
1737	73422355	44320	4185412	7023288
1738	73443869	44121	4186211	7024558
1739	73465377	43923	4185407	7025827
1740	73486880	43725	4186206	7027097
1741	73508379	43527	4185403	7015672
1742	73529871	43330	4186201	7016938
1743	73551359	43133	4185398	7018204
1744	73572841	42936	4186195	7019469
1745	73594319	42740	4185394	7020735
1746	73615791	42543	4186190	7022000
1747	73637258	42348	4185389	7023264
1748	73658719	42152	4186185	7024528
1749	73680176	41957	4185384	7025792
1750	73701627	41762	4186179	7027055
1751	73723073	41568	4185380	7015685
1752	73744514	41374	4186174	7016946
1753	73765950	41180	4185375	7018206
1754	73787380	40986	4186168	7019466
1755	73808806	40793	4185370	7020726
1756	73830226	40600	4186163	7021985
1757	73851641	40408	4185365	7023244
1758	73873051	40215	4186157	7024503
1759	73894456	40023	4185360	7025760
1760	73915855	39832	4186151	7027018
1761	73937250	39640	4185355	7015701
1762	73958639	39449	4186146	7016956
1763	73980024	39259	4185351	7018211
1764	74001403	39068	4186140	7019466
1765	74022777	38878	4185345	7020720
1766	74044146	38688	4186134	7021974
1767	74065509	38499	4185340	7023228
1768	74086868	38310	4186129	7024480
1769	74108222	38121	4185335	7025733
1770	74129570	37932	4186123	7026984
1771	74150913	37744	4185330	7015719
1772	74172252	37556	4186117	7016970
1773	74193585	37368	4185325	7018220
1774	74214913	37181	4186111	7019469
1775	74236236	36994	4185320	7020718
1776	74257554	36807	4186105	7021967
1777	74278867	36621	4185314	7023215
1778	74300174	36435	4186099	7024462
1779	74321477	36249	4185309	7025709
1780	74342775	36063	4186093	7026955
1781	74364067	35878	4185304	7015741
1782	74385355	35693	4186087	7016986
1783	74406637	35508	4185298	7018231
1784	74427915	35324	4186081	7019476
1785	74449187	35140	4185293	7020720
1786	74470455	34956	4186075	7021963
1787	74491717	34773	4185287	7023206
1788	74512974	34590	4186069	7024448
1789	74534226	34407	4185282	7025689
1790	74555474	34225	4186063	7026930
1791	74576716	34042	4185276	7015766
1792	74597953	33860	4186056	7017007
1793	74619185	33679	4185270	7018247
1794	74640413	33497	4186050	7019487
1795	74661635	33316	4185265	7020726
1796	74682852	33136	4186044	7021964
1797	74704064	32955	4185259	7023202
1798	74725271	32775	4186038	7024439
1799	74746474	32595	4185253	7025675
1800	74767671	32416	4186031	7026910
1801	74788863	32236	4185247	7015795
1802	74810051	32057	4186025	7017031
1803	74831233	31879	4185241	7018266
1804	74852410	31700	4186018	7019501
1805	74873583	31522	4185235	7020736
1806	74894750	31344	4186012	7021969
1807	74915913	31167	4185229	7023202
1808	74937070	30990	4186005	7024434
1809	74958223	30813	4185223	7025665
1810	74979370	30636	4185999	7026895
1811	75000513	30460	4185217	7015827
1812	75021651	30284	4185992	7017059
1813	75042784	30108	4185211	7018290
1814	75063912	29932	4185985	7019521
1815	75085035	29757	4185205	7020751
1816	75106153	29582	4185978	7021979
1817	75127266	29408	4185198	7023208
1818	75148374	29233	4185972	7024435
1819	75169478	29059	4185192	7025661
1820	75190576	28885	4185965	7026886
1821	75211670	28712	4185186	7015864
1822	75232758	28539	4185958	7017092
1823	75253842	28366	4185179	7018319
1824	75274921	28193	4185951	7019545
1825	75295995	28021	4185173	7020771
1826	75317064	27849	4185944	7021995
1827	75338128	27677	4185166	7023219
1828	75359187	27505	4185937	7024441
1829	75380242	27334	4185160	7025662
1830	75401291	27163	4185930	7026882
1831	75422336	26993	4185153	7015906
1832	75443376	26822	4185923	7017130
1833	75464411	26652	4185146	7018353
1834	75485441	26482	4185916	7019575
1835	75506467	26313	4185139	7020796
1836	75527487	26143	4185909	7022017
1837	75548503	25974	4185132	7023236
1838	75569513	25806	4185901	7024454
1839	75590519	25637	4185126	7025670
1840	75611521	25469	4185894	7026886
1841	75632517	25301	4185119	7015953
1842	75653508	25133	4185887	7017173
1843	75674495	24966	4185112	7018393
1844	75695477	24799	4185879	7019611
1845	75716454	24632	4185104	7020829
1846	75737426	24466	4185872	7022045
1847	75758394	24299	4185097	7023260
1848	75779356	24133	4185865	7024473
1849	75800314	23968	4185090	7025686
1850	75821267	23802	4185857	7026896
1851	75842215	23637	4185083	7016006
1852	75863159	23472	4185849	7017224
1853	75884098	23308	4185075	7018440
1854	75905031	23143	4185842	7019654
1855	75925961	22979	4185068	7020868
1856	75946885	22815	4185834	7022080
1857	75967805	22652	4185060	7023291
1858	75988719	22489	4185826	7024501
1859	76009630	22326	4185053	7025709
1860	76030535	22163	4185819	7026915
1861	76051435	22000	4185045	7016067
1862	76072331	21838	4185811	7017281
1863	76093222	21676	4185037	7018494
1864	76114109	21515	4185803	7019706
1865	76134990	21353	4185030	7020916
1866	76155867	21192	4185795	7022124
1867	76176739	21031	4185022	7023332
1868	76197607	20871	4185787	7024537
1869	76218469	20710	4185014	7025741
1870	76239327	20550	4185779	7026942
1871	76260180	20390	4185006	7016137
1872	76281029	20231	4185771	7017348
1873	76301873	20072	4184998	7018558
1874	76322712	19913	4185763	7019766
1875	76343546	19754	4184989	7020973
1876	76364376	19595	4185755	7022179
1877	76385201	19437	4184981	7023382
1878	76406021	19279	4185747	7024584
1879	76426837	19121	4184973	7025783
1880	76447648	18964	4185738	7026981
1881	76468454	18807	4184964	7016216
1882	76489256	18650	4185730	7017425
1883	76510053	18493	4184956	7018633
1884	76530845	18337	4185722	7019839
1885	76551632	18181	4184947	7021043
1886	76572415	18025	4185713	7022245
1887	76593193	17869	4184938	7023445
1888	76613967	17714	4185705	7024642
1889	76634736	17558	4184930	7025838
1890	76655500	17404	4185696	7027031
1891	76676260	17249	4184921	7016309
1892	76697015	17095	4185687	7017516
1893	76717765	16940	4184912	7018721
1894	76738511	16787	4185679	7019925
1895	76759252	16633	4184903	7021126
1896	76779988	16480	4185670	7022325
1897	76800720	16327	4184893	7023522
1898	76821447	16174	4185661	7024716
1899	76842170	16021	4184884	7025907
1900	76862888	15869	4185652	7027096
1901	76883601	15717	4184874	7016417
1902	76904310	15565	4185643	7017623
1903	76925014	15413	4184865	7018826
1904	76945714	15262	4185634	7020028
1905	76966408	15111	4184855	7021227
1906	76987099	14960	4185625	7022423
1907	77007785	14809	4184845	7023616
1908	77028466	14659	4185615	7024807
1909	77049142	14509	4184835	7025994
1910	77069814	14359	4185606	7027179
1911	77090482	14210	4184825	7016544
1912	77111144	14060	4185596	7017749
1913	77131803	13911	4184815	7018952
1914	77152456	13762	4185587	7020152
1915	77173105	13614	4184804	7021349
1916	77193750	13465	4185577	7022543
1917	77214390	13317	4184794	7023734
1918	77235025	13169	4185567	7024921
1919	77255656	13022	4184783	7026104
1920	77276283	12874	4185557	7027284
1921	77296904	12727	4184772	7016696
1922	77317522	12580	4185547	7017902
1923	77338134	12434	4184761	7019104
1924	77358742	12287	4185537	7020303
1925	77379346	12141	4184749	7021499
1926	77399945	11995	4185527	7022691
1927	77420540	11850	4184737	7023879
1928	77441130	11704	4185516	7025063
1929	77461715	11559	4184726	7026242
1930	77482296	11414	4185505	7027417
1931	77502873	11269	4184714	7016879
1932	77523445	11125	4185495	7018086
1933	77544012	10981	4184701	7019289
1934	77564575	10837	4185484	7020489
1935	77585134	10693	4184688	7021684
1936	77605688	10550	4185472	7022874
1937	77626237	10406	4184676	7024060
1938	77646782	10263	4185461	7025241
1939	77667323	10121	4184662	7026416
1940	77687859	9978	4185449	7027586
1941	77708390	9836	4184649	7017100
1942	77728917	9694	4185437	7018311
1943	77749440	9552	4184635	7019516
1944	77769958	9410	4185425	7020717
1945	77790472	9269	4184620	7021913
1946	77810981	9128	4185413	7023103
1947	77831486	8987	4184606	7024287
1948	77851986	8846	4185400	7025466
1949	77872482	8706	4184591	7026638
1950	77892973	8565	4185387	7027803
1951	77913460	8425	4184575	7017370
1952	77933942	8286	4185374	7018585
1953	77954420	8146	4184559	7019795
1954	77974894	8007	4185360	7020999
1955	77995363	7868	4184542	7022197
1956	78015828	7729	4185346	7023388
1957	78036288	7591	4184525	7024572
1958	78056744	7452	4185332	7025748
1959	78077195	7314	4184508	7026917
1960	78097642	7176	4185317	7028078
1961	78118085	7039	4184489	7017698
1962	78138523	6901	4185301	7018920
1963	78158957	6764	4184470	7020137
1964	78179386	6627	4185285	7021346
1965	78199811	6490	4184450	7022547
1966	78220232	6354	4185268	7023740
1967	78240648	6218	4184430	7024925
1968	78261060	6082	4185251	7026101
1969	78281467	5946	4184408	7027267
1970	78301870	5810	4185233	7028424
1971	78322269	5675	4184386	7018094
1972	78342663	5540	4185215	7019327
1973	78363053	5405	4184362	7020552
1974	78383438	5270	4185195	7021767
1975	78403819	5136	4184338	7022974
1976	78424196	5001	4185175	7024171
1977	78444568	4867	4184312	7025357
1978	78464936	4734	4185154	7026533
1979	78485300	4600	4184285	7027697
1980	78505659	4467	4185131	7028850
1981	78526014	4334	4184256	7018574
1982	78546364	4201	4185108	7019818
1983	78566711	4068	4184226	7021053
1984	78587052	3935	4185083	7022277
1985	78607390	3803	4184194	7023489
1986	78627723	3671	4185056	7024689
1987	78648052	3539	4184160	7025877
1988	78668376	3408	4185028	7027052
1989	78688697	3277	4184124	7028213
1990	78709012	3145	4184999	7029360
1991	78729324	3015	4184086	7019165
1992	78749631	2884	4184967	7020427
1993	78769934	2753	4184045	7021679
1994	78790232	2623	4184933	7022918
1995	78810527	2493	4184001	7024146
1996	78830817	2363	4184896	7025361
1997	78851102	2234	4183954	7026563
1998	78871383	2104	4184856	7027752
1999	78891660	1975	4183903	7028928
2000	78911933	1846	4184814	7030090
2001	78932202	1717	4183849	7019759
2002	78952466	1589	4184768	7021038
2003	78972726	1461	4183792	7022310
2004	78992981	1333	4184719	7023579
2005	79013232	1205	4183733	7024848
2006	79033479	1077	4184669	7026119
2007	79053722	950	4183676	7027399
2008	79073960	822	4184621	7028694
2009	79094195	695	4183633	7030009
2010	79114424	569	4184598	7031354
2011	79134650	442	4183657	7018895
2012	79154871	316	4184716	7019827
2013	79175089	189	4183974	7020699
